file,bead_number,start_index,end_index,is_test,Logistic Regression_Prediction,Logistic Regression_Correct,Random Forest_Prediction,Random Forest_Correct,SVM_Prediction,SVM_Correct,XGBoost_Prediction,XGBoost_Correct,KNN_Prediction,KNN_Correct,Neural Network_Prediction,Neural Network_Correct,HistGradientBoosting_Prediction,HistGradientBoosting_Correct
124819_BM4A2NE1T220825Y0283.csv,8,65064,66539,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,9,66686,68161,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,10,68322,69796,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,11,80295,81769,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,12,81924,83398,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,13,83543,85017,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,14,85162,86636,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,15,86779,88253,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,16,88398,89872,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,17,101327,102801,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,18,102952,104426,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,19,104575,106049,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,20,106209,107684,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,21,107863,109337,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,22,109487,110961,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,23,123272,124746,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,24,124894,126368,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,25,126512,127986,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,26,128137,129611,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,27,129773,131247,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,28,131389,132863,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,29,133040,134514,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,30,134667,136141,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,31,136286,137760,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,32,151405,154731,False,,,,,,,,,,,,,,
124819_BM4A2NE1T220825Y0283.csv,33,154874,158200,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,34,167548,170875,True,3.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
124819_BM4A2NE1T220825Y0283.csv,35,171033,174360,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,1,10198,14191,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,2,14374,18367,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,3,18514,22506,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,4,41904,45230,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,5,45411,48737,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,6,48880,52206,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,7,63294,64768,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,8,64915,66389,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,9,66537,68012,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,10,68173,69647,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,11,82022,83497,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,12,83639,85113,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,13,85258,86732,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,14,86880,88354,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,15,88516,89990,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,16,90136,91610,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,17,102440,103915,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,18,104066,105540,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,19,105689,107163,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,20,107324,108798,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,21,108977,110451,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,22,110602,112076,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,23,123264,124739,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,24,124887,126361,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,25,126506,127980,True,2.0,False,1.0,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,26,128129,129604,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,27,129766,131241,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,28,131388,132862,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,29,133053,134527,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,30,134684,136158,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,31,136319,137793,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,32,151658,154984,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,33,155145,158471,False,,,,,,,,,,,,,,
125230_BM4A2NE1T220825Y0287.csv,34,169691,173017,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125230_BM4A2NE1T220825Y0287.csv,35,173174,176500,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,1,9122,13115,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,2,13296,17288,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,3,17435,21428,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,4,40446,43772,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,5,43954,47280,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,6,47437,50763,True,2.0,False,1.0,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,7,62248,63723,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,8,63870,65344,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,9,65493,66967,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,10,67128,68602,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,11,81181,82655,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,12,82808,84282,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,13,84427,85901,True,1.0,True,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,14,86048,87523,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,15,87687,89161,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,16,89324,90798,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,17,101620,103095,True,2.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,18,103246,104720,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,19,104869,106343,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,20,106504,107978,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,21,108157,109631,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,22,109781,111256,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,23,122402,123876,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,24,124022,125496,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,25,125641,127115,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,26,127262,128737,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,27,128879,130353,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,28,130500,131974,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,29,132148,133622,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,30,133776,135250,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,31,135395,136869,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,32,150193,153519,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130048_BM4A2NE1T220825Y0295.csv,33,153681,157007,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,34,168710,172036,False,,,,,,,,,,,,,,
130048_BM4A2NE1T220825Y0295.csv,35,172194,175521,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,1,9916,13908,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,2,14092,18084,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,3,18231,22224,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,4,41776,45102,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,5,45283,48610,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,6,48764,52090,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,7,62942,64416,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,8,64560,66035,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,9,66183,67657,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,10,67818,69292,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,11,81656,83131,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,12,83282,84756,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,13,84901,86375,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,14,86523,87997,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,15,88161,89635,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,16,89778,91252,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,17,103862,105336,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,18,105489,106963,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,19,107113,108587,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,20,108747,110222,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,21,110400,111874,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,22,112025,113499,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,23,123610,125084,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,24,125232,126706,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,25,126851,128325,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,26,128472,129946,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,27,130089,131563,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,28,131707,133182,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,29,133358,134832,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,30,134985,136459,False,,,,,,,,,,,,,,
125812_BM4A1NE1T220825Y0293.csv,31,136604,138078,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,32,150326,153652,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,33,153814,157140,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,34,168535,171862,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
125812_BM4A1NE1T220825Y0293.csv,35,172020,175346,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,1,8262,12254,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,2,12439,16431,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,3,16581,20573,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,4,39149,42475,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,5,42657,45983,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,6,46135,49461,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,7,62685,64159,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,8,64307,65781,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,9,65929,67404,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,10,67565,69039,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,11,81195,82669,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,12,82822,84296,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,13,84441,85915,True,1.0,True,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,14,86066,87540,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,15,87702,89176,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,16,89321,90795,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,17,100510,101985,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,18,102142,103616,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,19,103765,105239,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,20,105399,106873,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,21,107052,108526,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,22,108677,110151,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,23,122518,123992,True,1.0,True,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,24,124140,125614,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,25,125758,127232,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,26,127379,128853,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,27,128997,130471,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,28,130615,132089,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,29,132265,133739,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,30,133893,135367,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,31,135512,136986,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,32,151246,154572,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,33,154735,158061,False,,,,,,,,,,,,,,
130150_BM4A2NE1T220825Y0296.csv,34,168028,171355,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130150_BM4A2NE1T220825Y0296.csv,35,171510,174836,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,1,9135,13128,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,2,13311,17303,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,3,17450,21443,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,4,42210,45537,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,5,45720,49047,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,6,49201,52527,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,7,64252,65727,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,8,65874,67349,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,9,67497,68972,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,10,69132,70606,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,11,81105,82579,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,12,82737,84211,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,13,84371,85845,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,14,85993,87467,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,15,87629,89103,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,16,89248,90722,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,17,101074,102549,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,18,102699,104173,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,19,104323,105797,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,20,105956,107431,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,21,107610,109084,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,22,109234,110708,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,23,124025,125499,True,2.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,24,125649,127123,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,25,127265,128739,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,26,128887,130361,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,27,130504,131978,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,28,132122,133596,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,29,133772,135246,True,0.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,30,135399,136873,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,31,137027,138501,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,32,151483,154810,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,33,154972,158298,False,,,,,,,,,,,,,,
130910_BM4A2NE1T220825Y0303.csv,34,167226,170553,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130910_BM4A2NE1T220825Y0303.csv,35,170707,174033,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,1,8161,12154,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,2,12352,16345,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,3,16492,20484,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,4,40537,43864,True,1.0,True,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,5,44046,47372,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,6,47527,50853,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,7,62348,63822,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,8,63969,65443,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,9,65592,67066,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,10,67227,68701,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,11,81398,82872,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,12,83024,84499,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,13,84643,86118,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,14,86265,87739,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,15,87901,89375,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,16,89520,90994,True,0.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,17,103933,105407,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,18,105558,107032,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,19,107181,108655,False,,,,,,,,,,,,,,
130807_BM4A2NE1T220825Y0302.csv,20,108816,110290,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,21,110469,111943,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,22,112094,113568,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,23,124303,125777,True,2.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,24,125924,127398,True,3.0,False,1.0,True,3.0,False,1.0,True,1.0,True,1.0,True,1.0,True
130807_BM4A2NE1T220825Y0302.csv,25,127540,129014,False,,,,,,,,,,,,,,
